ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,pontos_mandante,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,pontos_visitante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
7094,21,16/11/2020,18:00,Coritiba,Bahia,4-3-2003,4-2-3-1,E. Pacheco,L. Venker de Menezes,Bahia,Couto Pereira,1,2,PR,BA,0,16,2,"0,54",451,"0,88",12,3,0,1,7,3,15,5,"0,46",401,"0,86",12,4,0,1,5
7095,21,16/11/2020,20:00,Botafogo-RJ,Bragantino,4-3-2003,4-4-2002,E. Díaz,M. Nogueira Barbieri,Bragantino,Estádio Nilton Santos,1,2,RJ,SP,0,12,3,"0,61",439,"0,81",16,0,0,2,7,3,11,5,"0,39",273,"0,7",18,3,0,0,3
6954,6,18/11/2020,19:00,Atletico-MG,Athletico-PR,4-1-4-1,4-4-2002,L. Calixto Zago,P. Autuori de Mello,Athletico-PR,Mineirão Atlético,0,2,MG,PR,0,21,6,"0,65",550,"0,87",8,1,0,1,9,3,10,6,"0,35",317,"0,76",24,2,0,1,1
7044,16,19/11/2020,19:00,Vasco,Fortaleza,3-4-2003,4-4-2002,R. Andrade Silva Sá Pinto,M. Oliveira Chamusca,-,Estádio Vasco da Gama,0,0,RJ,CE,1,12,5,"0,47",358,"0,82",11,2,0,1,4,1,18,5,"0,53",394,"0,82",20,0,0,1,11
7096,22,20/11/2020,20:01,Bragantino,Bahia,4-4-2002,4-2-3-1,M. Nogueira Barbieri,L. Venker de Menezes,Bragantino,Nabizão,4,0,SP,BA,3,12,7,"0,53",444,"0,88",16,2,0,0,5,0,8,1,"0,47",383,"0,82",13,4,0,0,9
7097,22,21/11/2020,19:00,Athletico-PR,Santos,4-4-2002,4-2-3-1,P. Autuori de Mello,M. Fernandes,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,3,13,4,"0,61",525,"0,84",22,0,0,2,9,0,5,4,"0,39",344,"0,81",13,2,0,1,2
7098,22,21/11/2020,19:00,Flamengo,Coritiba,4-4-2002,3-4-2003,R. Ceni,R. Marques Santana,Flamengo,Maracanã Flamengo,3,1,RJ,PR,3,23,9,"0,62",656,"0,88",16,1,0,0,4,0,6,1,"0,38",402,"0,81",18,3,0,1,4
7099,22,21/11/2020,21:01,Goias,Palmeiras,4-2-3-1,3-4-1-2,A. César,A. Moreira Ferreira,Goias,Estádio da Serrinha,1,0,GO,SP,3,8,2,"0,6",487,"0,85",20,2,0,1,1,0,14,3,"0,4",334,"0,73",15,2,1,1,4
7100,22,22/11/2020,16:03,Sao Paulo,Vasco,4-4-2002,3-4-2-1,F. Diniz Silva,R. Andrade Silva Sá Pinto,-,Morumbi,1,1,SP,RJ,1,17,5,"0,7",685,"0,87",7,2,0,2,7,1,6,3,"0,3",298,"0,71",19,4,0,2,4
7101,22,22/11/2020,16:00,Ceara,Atletico-MG,4-4-2002,4-1-4-1,A. Ferreira,L. Calixto Zago,-,Arena Castelão Ceará,2,2,CE,MG,1,11,5,"0,46",400,"0,78",11,4,0,2,2,1,18,4,"0,54",455,"0,82",12,1,1,1,7
7102,22,22/11/2020,18:15,Internacional,Fluminense,4-2-3-1,4-2-3-1,L. De Souza,O. Hellmann,Fluminense,Beira Rio,1,2,RS,RJ,0,13,4,"0,51",454,"0,8",20,2,0,1,4,3,7,2,"0,49",455,"0,8",20,4,0,0,4
7103,22,22/11/2020,18:15,Botafogo-RJ,Fortaleza,4-3-2003,4-4-2002,E. Díaz,M. Oliveira Chamusca,Fortaleza,Estádio Nilton Santos,1,2,RJ,CE,0,19,6,"0,59",481,"0,87",18,1,0,3,7,3,11,6,"0,41",355,"0,78",15,1,0,2,5
7104,22,22/11/2020,20:30,Corinthians,Gremio,4-2-3-1,4-2-3-1,V. Carmo Mancini,Renato Gaúcho,-,Neo Química Arena,0,0,SP,RS,1,7,1,"0,32",300,"0,74",12,1,2,3,4,1,15,3,"0,68",618,"0,91",14,1,0,1,12
7105,22,23/11/2020,20:01,Sport,Atletico-GO,4-4-2002,4-2-3-1,R. Henriques,M. Ribeiro Cabo,Atletico-GO,Adelmar da Costa Carvalho,0,1,PE,GO,0,11,1,"0,63",431,"0,84",17,1,0,1,10,3,12,4,"0,37",260,"0,77",16,3,0,2,5
7045,16,25/11/2020,19:15,Ceara,Sao Paulo,4-2-3-1,4-4-2002,A. Ferreira,F. Diniz Silva,-,Arena Castelão Ceará,1,1,CE,SP,1,11,6,"0,31",303,"0,76",20,5,0,2,5,1,18,4,"0,69",659,"0,89",13,3,0,1,5
7106,23,25/11/2020,21:30,Atletico-MG,Botafogo-RJ,3-2-4-1,4-2-3-1,L. Calixto Zago,E. Díaz,Atletico-MG,Mineirão Atlético,2,1,MG,RJ,3,11,6,"0,55",463,"0,87",25,2,0,2,10,0,4,3,"0,45",397,"0,81",19,4,0,4,2
7107,23,25/11/2020,21:31,Coritiba,Corinthians,4-3-2003,4-2-3-1,R. Marques Santana,V. Carmo Mancini,Corinthians,Couto Pereira,0,1,PR,SP,0,11,3,"0,53",462,"0,81",13,2,0,1,4,3,11,2,"0,47",418,"0,78",25,2,0,2,3
7108,23,26/11/2020,19:59,Fortaleza,Goias,4-4-2002,4-3-2003,M. Oliveira Chamusca,A. César,-,Arena Castelão Fortaleza,1,1,CE,GO,1,15,8,"0,7",619,"0,88",17,2,0,3,2,1,6,1,"0,3",266,"0,68",19,0,0,0,0
7109,23,28/11/2020,17:00,Palmeiras,Athletico-PR,4-2-3-1,4-3-2003,A. Moreira Ferreira,P. Autuori de Mello,Palmeiras,Allianz Parque,3,0,SP,PR,3,22,8,"0,59",470,"0,87",16,2,0,4,10,0,4,1,"0,41",354,"0,77",15,1,0,2,1
7110,23,28/11/2020,16:59,Santos,Sport,4-3-2003,5-4-2001,A. Stival,C. de Lucena,Santos,Vila Belmiro,4,2,SP,PE,3,11,5,"0,59",421,"0,86",17,3,0,3,5,0,9,3,"0,41",293,"0,77",24,3,0,0,4
7111,23,28/11/2020,18:59,Bahia,Sao Paulo,4-3-2003,4-4-2002,C. Prates,F. Diniz Silva,Sao Paulo,Fonte Nova,1,3,BA,SP,0,17,6,"0,37",351,"0,81",12,0,0,1,5,3,17,8,"0,63",597,"0,9",15,2,0,1,9
7112,23,28/11/2020,21:00,Atletico-GO,Internacional,4-2-3-1,4-1-3-2,M. Ribeiro Cabo,L. De Souza,-,Estádio Antônio Accioly,0,0,GO,RS,1,9,0,"0,41",283,"0,74",19,1,0,5,8,1,16,6,"0,59",400,"0,83",18,2,1,4,9
6955,6,30/11/2020,18:00,Gremio,Goias,4-2-3-1,4-3-2003,Renato Gaúcho,A. César,Gremio,Arena do Grêmio,2,1,RS,GO,3,26,10,"0,66",680,"0,9",15,2,0,2,8,0,5,2,"0,34",353,"0,81",17,2,0,1,1
7113,23,30/11/2020,18:00,Vasco,Ceara,3-4-2-1,4-2-3-1,R. Andrade Silva Sá Pinto,A. Ferreira,Ceara,Estádio Vasco da Gama,1,4,RJ,CE,0,12,4,"0,69",486,"0,85",15,3,0,1,9,3,11,6,"0,31",230,"0,65",18,2,0,3,3
7114,23,30/11/2020,20:00,Fluminense,Bragantino,4-2-2-2,4-3-2003,O. Hellmann,M. Nogueira Barbieri,-,Maracanã Fluminense,0,0,RJ,SP,1,7,1,"0,45",361,"0,79",15,2,0,4,5,1,11,4,"0,55",434,"0,79",21,3,0,0,5
7116,24,2/12/2020,21:30,Fortaleza,Corinthians,4-4-2002,4-2-3-1,M. Oliveira Chamusca,V. Carmo Mancini,-,Arena Castelão Fortaleza,0,0,CE,SP,1,13,5,"0,45",343,"0,77",12,2,1,2,3,1,9,4,"0,55",412,"0,81",15,2,1,0,4
6894,1,3/12/2020,19:00,Goias,Sao Paulo,3-4-2003,4-2-2-2,G. Ramos da Silva,F. Diniz Silva,Sao Paulo,Estádio da Serrinha,0,3,GO,SP,0,9,3,"0,41",324,"0,75",16,3,0,0,2,3,15,6,"0,59",466,"0,84",19,0,0,1,9
7117,24,5/12/2020,17:01,Santos,Palmeiras,4-2-3-1,4-2-3-1,A. Stival,A. Moreira Ferreira,-,Vila Belmiro,2,2,SP,SP,1,15,5,"0,6",386,"0,8",14,3,0,2,8,1,11,5,"0,4",263,"0,69",16,3,1,0,7
7118,24,5/12/2020,16:59,Botafogo-RJ,Flamengo,4-3-2003,4-4-2002,F. Mercier De Lucena,R. Ceni,Flamengo,Estádio Nilton Santos,0,1,RJ,RJ,0,13,3,"0,34",293,"0,73",16,1,1,0,5,3,14,3,"0,66",569,"0,89",26,1,1,0,7
7119,24,5/12/2020,19:00,Fluminense,Athletico-PR,4-2-2-2,4-4-2002,O. Hellmann,P. Autuori de Mello,Fluminense,Maracanã Fluminense,3,1,RJ,PR,3,27,13,"0,7",578,"0,88",16,4,0,2,15,0,5,1,"0,3",254,"0,73",18,2,1,0,2
7120,24,5/12/2020,19:00,Bahia,Ceara,4-2-3-1,4-2-3-1,L. Venker de Menezes,A. Ferreira,Ceara,Fonte Nova,0,2,BA,CE,0,9,2,"0,53",450,"0,83",12,2,0,1,6,3,11,5,"0,47",412,"0,86",17,2,0,1,4
7121,24,5/12/2020,21:01,Coritiba,Bragantino,4-3-2003,4-2-3-1,R. Marques Santana,M. Nogueira Barbieri,-,Couto Pereira,0,0,PR,SP,1,9,3,"0,43",334,"0,7",17,4,0,2,3,1,23,5,"0,57",423,"0,79",26,3,0,0,12
7122,24,6/12/2020,16:01,Sao Paulo,Sport,4-4-2002,5-4-2001,F. Diniz Silva,J. Ribeiro Ventura,Sao Paulo,Morumbi,1,0,SP,PE,3,13,7,"0,64",647,"0,89",17,4,0,0,11,0,4,0,"0,36",381,"0,79",17,4,0,3,1
7123,24,6/12/2020,16:01,Gremio,Vasco,4-2-3-1,3-4-2-1,Renato Gaúcho,R. Andrade Silva Sá Pinto,Gremio,Arena do Grêmio,4,0,RS,RJ,3,22,10,"0,6",604,"0,89",9,2,0,1,5,0,6,3,"0,4",408,"0,85",8,1,0,1,3
7124,24,6/12/2020,18:15,Atletico-MG,Internacional,3-1-4-2,4-1-4-1,J. Sampaoli Moya,L. De Souza,-,Mineirão Atlético,2,2,MG,RS,1,9,2,"0,64",584,"0,85",18,2,0,4,3,1,10,3,"0,36",315,"0,76",14,6,0,5,4
7125,24,7/12/2020,20:00,Atletico-GO,Goias,4-2-3-1,5-3-2002,M. Ribeiro Cabo,G. Ramos da Silva,Goias,Estádio Antônio Accioly,0,1,GO,GO,0,12,3,"0,68",421,"0,85",17,3,0,4,15,3,10,2,"0,32",207,"0,63",21,3,0,2,1
7065,18,9/12/2020,21:30,Sao Paulo,Botafogo-RJ,4-4-2002,4-2-3-1,F. Diniz Silva,F. Mercier De Lucena,Sao Paulo,Morumbi,4,0,SP,RJ,3,31,14,"0,66",646,"0,9",12,0,0,1,12,0,8,1,"0,34",353,"0,8",8,2,1,0,0
7126,25,12/12/2020,17:00,Athletico-PR,Atletico-MG,4-4-2002,4-2-3-1,P. Autuori de Mello,J. Sampaoli Moya,Atletico-MG,Estádio Joaquim Américo Guimarães,0,1,PR,MG,0,16,5,"0,42",353,"0,79",20,2,0,4,5,3,10,3,"0,58",488,"0,86",13,2,0,4,3
7127,25,12/12/2020,17:01,Bragantino,Fortaleza,4-4-2002,4-4-2002,M. Nogueira Barbieri,M. Oliveira Chamusca,Bragantino,Nabizão,2,1,SP,CE,3,14,7,"0,53",420,"0,82",17,3,0,0,2,0,13,5,"0,47",388,"0,74",18,2,0,2,5
7128,25,12/12/2020,19:00,Internacional,Botafogo-RJ,4-4-2002,4-2-3-1,A. da Silva Braga,F. Mercier De Lucena,Internacional,Beira Rio,2,1,RS,RJ,3,12,3,"0,48",416,"0,82",23,4,0,0,4,0,12,2,"0,52",445,"0,84",19,5,0,0,6
7129,25,12/12/2020,19:00,Palmeiras,Bahia,4-2-3-1,4-4-2002,V. Castanheira Penas,L. Venker de Menezes,Palmeiras,Allianz Parque,3,0,SP,BA,3,15,7,"0,6",511,"0,88",11,2,0,4,8,0,18,7,"0,4",343,"0,84",20,3,0,1,7
7130,25,12/12/2020,21:00,Goias,Gremio,5-3-2002,4-2-3-1,G. Ramos da Silva,Renato Gaúcho,-,Estádio da Serrinha,0,0,GO,RS,1,12,2,"0,39",298,"0,73",12,4,0,0,4,1,17,5,"0,61",446,"0,8",10,1,0,2,9
7131,25,12/12/2020,21:01,Ceara,Atletico-GO,4-4-2002,4-2-3-1,A. Ferreira,M. Ribeiro Cabo,Atletico-GO,Arena Castelão Ceará,1,2,CE,GO,0,8,3,"0,4",344,"0,76",13,0,0,3,2,3,12,6,"0,6",500,"0,83",15,3,0,2,8
7132,25,13/12/2020,16:00,Flamengo,Santos,4-4-2002,4-2-3-1,R. Ceni,A. Stival,Flamengo,Maracanã Flamengo,4,1,RJ,SP,3,12,4,"0,56",457,"0,86",12,2,0,3,6,0,6,3,"0,44",366,"0,82",11,1,0,2,4
7133,25,13/12/2020,18:15,Corinthians,Sao Paulo,4-2-3-1,4-4-2002,V. Carmo Mancini,F. Diniz Silva,Corinthians,Neo Química Arena,1,0,SP,SP,3,14,5,"0,38",313,"0,7",12,0,0,0,4,0,17,6,"0,62",501,"0,83",8,1,0,1,5
7134,25,13/12/2020,18:16,Sport,Coritiba,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Marques Santana,Sport,Adelmar da Costa Carvalho,1,0,PE,PR,3,20,6,"0,55",447,"0,85",20,0,0,0,7,0,14,3,"0,45",373,"0,81",14,1,0,0,6
7135,25,13/12/2020,20:30,Vasco,Fluminense,4-2-3-1,4-4-2002,R. Andrade Silva Sá Pinto,M. de Oliveira,-,Estádio Vasco da Gama,1,1,RJ,RJ,1,20,4,"0,44",404,"0,84",21,6,0,1,4,1,10,4,"0,56",516,"0,86",14,2,0,0,2
7136,26,16/12/2020,21:31,Sao Paulo,Atletico-MG,4-2-3-1,3-5-2002,F. Diniz Silva,J. Sampaoli Moya,Sao Paulo,Morumbi,3,0,SP,MG,3,17,7,"0,47",485,"0,82",9,2,0,3,5,0,14,6,"0,53",533,"0,85",10,2,1,3,3
7137,26,16/12/2020,21:31,Atletico-GO,Fluminense,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,M. de Oliveira,Atletico-GO,Estádio Antônio Accioly,2,1,GO,RJ,3,11,5,"0,39",278,"0,78",17,3,0,0,11,0,5,2,"0,61",453,"0,85",18,4,0,0,6
7138,26,19/12/2020,19:00,Sport,Gremio,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,Renato Gaúcho,-,Adelmar da Costa Carvalho,1,1,PE,RS,1,9,2,"0,43",402,"0,85",21,2,0,2,3,1,13,1,"0,57",518,"0,87",9,1,1,2,7
7139,26,19/12/2020,21:00,Internacional,Palmeiras,4-2-3-1,4-2-3-1,A. da Silva Braga,A. Moreira Ferreira,Internacional,Beira Rio,2,0,RS,SP,3,12,4,"0,41",327,"0,75",13,4,0,1,4,0,13,0,"0,59",440,"0,8",23,2,0,1,8
7140,26,19/12/2020,21:00,Coritiba,Botafogo-RJ,4-2-3-1,4-1-4-1,E. Pacheco,E. de Souza Barroca,Botafogo-RJ,Couto Pereira,1,2,PR,RJ,0,10,4,"0,45",344,"0,79",14,3,0,2,4,3,18,3,"0,55",409,"0,88",18,1,0,2,11
7141,26,20/12/2020,16:00,Bragantino,Athletico-PR,4-4-2002,4-4-2002,M. Nogueira Barbieri,P. Autuori de Mello,Athletico-PR,Nabizão,0,1,SP,PR,0,21,6,"0,71",506,"0,84",8,2,0,6,17,3,4,1,"0,29",223,"0,65",17,5,0,6,4
7142,26,20/12/2020,15:59,Vasco,Santos,4-2-3-1,4-2-3-1,R. Andrade Silva Sá Pinto,A. Stival,Vasco,Estádio Vasco da Gama,1,0,RJ,SP,3,4,2,"0,35",255,"0,73",26,2,0,0,1,0,18,5,"0,65",453,"0,85",15,0,0,1,2
7143,26,20/12/2020,18:14,Flamengo,Bahia,4-4-2002,4-1-4-1,R. Ceni,L. Venker de Menezes,Flamengo,Maracanã Flamengo,4,3,RJ,BA,3,16,5,"0,48",379,"0,85",17,1,1,2,7,0,17,6,"0,52",396,"0,89",22,3,1,1,8
7144,26,20/12/2020,20:30,Fortaleza,Ceara,4-4-2002,4-2-3-1,M. Oliveira Chamusca,A. Ferreira,Ceara,Arena Castelão Fortaleza,0,2,CE,CE,0,10,0,"0,61",402,"0,82",18,1,1,0,5,3,6,5,"0,39",266,"0,76",17,1,0,0,1
7145,26,21/12/2020,20:02,Corinthians,Goias,4-2-3-1,5-3-2002,V. Carmo Mancini,G. Ramos da Silva,Corinthians,Neo Química Arena,2,1,SP,GO,3,19,6,"0,64",537,"0,84",11,1,0,5,12,0,17,7,"0,36",304,"0,75",15,0,0,2,4
7146,27,26/12/2020,17:00,Atletico-MG,Coritiba,4-1-4-1,4-2-3-1,J. Sampaoli Moya,E. Pacheco,Atletico-MG,Mineirão Atlético,2,0,MG,PR,3,25,9,"0,71",664,"0,93",15,0,0,0,13,0,7,3,"0,29",277,"0,82",13,0,0,2,3
7147,27,26/12/2020,19:00,Goias,Sport,5-3-2002,4-2-3-1,G. Ramos da Silva,J. Ribeiro Ventura,Goias,Estádio da Serrinha,1,0,GO,PE,3,10,3,"0,38",315,"0,69",22,4,0,0,4,0,16,4,"0,62",500,"0,78",18,1,0,4,5
7148,27,26/12/2020,19:00,Fortaleza,Flamengo,4-2-3-1,4-4-2002,M. Oliveira Chamusca,R. Ceni,-,Arena Castelão Fortaleza,0,0,CE,RJ,1,11,4,"0,36",293,"0,79",22,3,0,1,4,1,13,2,"0,64",519,"0,86",14,3,0,0,4
7149,27,26/12/2020,20:59,Fluminense,Sao Paulo,4-2-3-1,4-4-2002,M. de Oliveira,F. Diniz Silva,Sao Paulo,Maracanã Fluminense,1,2,RJ,SP,0,8,1,"0,41",401,"0,81",17,3,0,0,0,3,12,5,"0,59",579,"0,87",22,1,0,0,2
7150,27,27/12/2020,16:00,Botafogo-RJ,Corinthians,4-2-3-1,4-2-3-1,E. de Souza Barroca,V. Carmo Mancini,Corinthians,Estádio Nilton Santos,0,2,RJ,SP,0,11,1,"0,46",451,"0,78",19,1,0,2,2,3,13,6,"0,54",508,"0,81",20,1,0,2,7
7151,27,27/12/2020,16:01,Bahia,Internacional,4-2-3-1,4-1-4-1,L. Cavalcanti,A. da Silva Braga,Internacional,Fonte Nova,1,2,BA,RS,0,14,3,"0,52",377,"0,77",18,3,0,0,6,3,15,10,"0,48",357,"0,79",12,1,0,2,7
7152,27,27/12/2020,18:15,Athletico-PR,Vasco,4-4-2002,4-2-3-1,P. Autuori de Mello,R. Mota,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,RJ,3,16,8,"0,56",480,"0,88",14,0,0,1,6,0,12,4,"0,44",373,"0,84",11,1,0,3,5
7153,27,27/12/2020,18:15,Palmeiras,Bragantino,4-2-3-1,4-2-3-1,A. Moreira Ferreira,M. Nogueira Barbieri,Palmeiras,Allianz Parque,1,0,SP,SP,3,6,1,"0,41",343,"0,8",10,3,0,1,5,0,20,2,"0,59",486,"0,84",6,0,0,1,8
7154,27,27/12/2020,18:16,Santos,Ceara,4-3-2003,4-2-3-1,A. Stival,A. Ferreira,-,Vila Belmiro,1,1,SP,CE,1,11,5,"0,65",473,"0,86",15,2,0,2,11,1,11,4,"0,35",263,"0,72",24,3,0,1,2
7155,27,27/12/2020,20:30,Gremio,Atletico-GO,4-2-3-1,4-4-2002,Renato Gaúcho,M. Ribeiro Cabo,Gremio,Arena do Grêmio,2,1,RS,GO,3,10,4,"0,45",404,"0,8",11,2,0,1,5,0,9,2,"0,55",480,"0,85",15,3,0,1,9
7156,28,6/1/2021,19:15,Gremio,Bahia,4-2-3-1,4-1-4-1,Renato Gaúcho,L. Cavalcanti,Gremio,Arena do Grêmio,2,1,RS,BA,3,11,2,"0,49",407,"0,83",11,2,0,0,3,0,17,5,"0,51",419,"0,82",17,4,0,1,10
7157,28,6/1/2021,19:15,Botafogo-RJ,Athletico-PR,4-3-2003,4-4-2002,E. de Souza Barroca,P. Autuori de Mello,Athletico-PR,Estádio Nilton Santos,0,2,RJ,PR,0,24,8,"0,62",506,"0,88",14,3,0,4,3,3,8,4,"0,38",329,"0,78",21,2,0,1,3
7158,28,6/1/2021,20:31,Coritiba,Goias,4-3-2003,5-3-2002,J. Bertagnoli,G. Ramos da Silva,Goias,Couto Pereira,1,2,PR,GO,0,16,2,"0,57",467,"0,82",13,4,0,2,6,3,11,5,"0,43",359,"0,71",17,3,0,2,4
7159,28,6/1/2021,20:30,Sport,Fortaleza,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Oliveira Chamusca,Sport,Adelmar da Costa Carvalho,1,0,PE,CE,3,6,1,"0,35",269,"0,73",14,3,0,0,4,0,17,1,"0,65",491,"0,85",12,1,0,1,8
7160,28,6/1/2021,21:30,Flamengo,Fluminense,4-4-2002,4-2-3-1,R. Ceni,A. dos Santos Ferraz,Fluminense,Maracanã Flamengo,1,2,RJ,RJ,0,19,8,"0,72",672,"0,86",12,1,0,0,11,3,11,5,"0,28",258,"0,69",22,4,0,2,4
7161,28,6/1/2021,21:30,Bragantino,Sao Paulo,4-1-4-1,4-4-2002,M. Nogueira Barbieri,F. Diniz Silva,Bragantino,Nabizão,4,2,SP,SP,3,23,10,"0,47",458,"0,86",17,2,0,0,4,0,8,4,"0,53",493,"0,86",4,2,1,3,5
7162,28,7/1/2021,19:00,Ceara,Internacional,4-2-3-1,4-2-3-1,A. Ferreira,A. da Silva Braga,Internacional,Arena Castelão Ceará,0,2,CE,RS,0,19,6,"0,61",495,"0,86",18,6,0,0,7,3,8,3,"0,39",328,"0,79",16,4,0,0,4
7163,28,7/1/2021,21:00,Atletico-GO,Vasco,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,V. Luxemburgo da Silva,-,Estádio Antônio Accioly,0,0,GO,RJ,1,8,3,"0,44",339,"0,74",19,3,0,2,3,1,15,6,"0,56",423,"0,82",17,2,0,2,4
7166,29,9/1/2021,19:01,Sport,Palmeiras,4-2-3-1,3-4-2-1,J. Ribeiro Ventura,A. Moreira Ferreira,Palmeiras,Adelmar da Costa Carvalho,0,1,PE,SP,0,11,5,"0,59",518,"0,85",15,5,0,2,7,3,12,4,"0,41",366,"0,76",21,3,0,2,6
7167,29,9/1/2021,19:00,Coritiba,Athletico-PR,4-3-2003,4-2-3-1,J. Bertagnoli,P. Autuori de Mello,-,Couto Pereira,0,0,PR,PR,1,13,2,"0,4",389,"0,82",11,2,0,0,3,1,3,1,"0,6",584,"0,86",10,1,0,0,2
7168,29,9/1/2021,21:00,Fortaleza,Gremio,4-2-3-1,4-2-3-1,E. Alves Moreira,Renato Gaúcho,-,Arena Castelão Fortaleza,0,0,CE,RS,1,14,5,"0,55",447,"0,84",17,4,0,3,4,1,11,3,"0,45",366,"0,82",12,2,0,1,5
7169,29,10/1/2021,16:00,Sao Paulo,Santos,4-4-2002,4-1-4-1,F. Diniz Silva,A. Stival,Santos,Morumbi,0,1,SP,SP,0,26,5,"0,69",531,"0,89",19,2,0,0,8,3,7,2,"0,31",249,"0,67",21,4,0,0,3
7170,29,10/1/2021,16:00,Flamengo,Ceara,4-4-2002,4-2-3-1,R. Ceni,A. Ferreira,Ceara,Maracanã Flamengo,0,2,RJ,CE,0,21,5,"0,75",675,"0,9",10,3,0,3,6,3,8,4,"0,25",233,"0,72",12,1,0,0,1
7171,29,10/1/2021,18:14,Atletico-GO,Bahia,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,L. Cavalcanti,-,Estádio Antônio Accioly,1,1,GO,BA,1,13,6,"0,42",301,"0,75",20,2,0,3,6,1,16,4,"0,58",424,"0,84",18,0,0,1,6
7172,29,10/1/2021,18:15,Internacional,Goias,4-2-3-1,5-3-2002,A. da Silva Braga,A. César,Internacional,Beira Rio,1,0,RS,GO,3,10,3,"0,41",332,"0,78",14,0,0,2,6,0,14,4,"0,59",479,"0,8",14,2,0,1,2
7173,29,10/1/2021,20:30,Vasco,Botafogo-RJ,4-1-4-1,4-2-3-1,V. Luxemburgo da Silva,E. de Souza Barroca,Vasco,Estádio Vasco da Gama,3,0,RJ,RJ,3,18,7,"0,51",465,"0,82",11,1,0,0,6,0,12,5,"0,49",458,"0,84",13,0,0,4,3
7174,29,11/1/2021,20:01,Bragantino,Atletico-MG,4-3-2003,4-3-2003,M. Nogueira Barbieri,J. Sampaoli Moya,-,Nabizão,2,2,SP,MG,1,11,4,"0,44",390,"0,79",15,4,0,0,6,1,19,6,"0,56",490,"0,83",11,0,0,1,6
7175,29,13/1/2021,21:30,Corinthians,Fluminense,4-2-3-1,4-3-2003,V. Carmo Mancini,A. dos Santos Ferraz,Corinthians,Neo Química Arena,5,0,SP,RJ,3,19,8,"0,58",522,"0,85",17,1,0,1,3,0,14,2,"0,42",387,"0,82",15,2,0,3,3
7176,30,15/1/2021,21:30,Palmeiras,Gremio,4-2-3-1,4-2-3-1,A. Moreira Ferreira,Renato Gaúcho,-,Allianz Parque,1,1,SP,RS,1,16,6,"0,45",431,"0,89",22,3,0,2,3,1,12,7,"0,55",530,"0,87",10,1,0,0,7
7177,30,16/1/2021,19:00,Fluminense,Sport,4-2-3-1,4-1-4-1,M. de Oliveira,J. Ribeiro Ventura,Fluminense,Estádio Nilton Santos,1,0,RJ,PE,3,11,1,"0,66",540,"0,85",23,1,0,2,5,0,10,0,"0,34",276,"0,72",18,1,1,1,4
7178,30,16/1/2021,20:59,Vasco,Coritiba,4-1-4-1,4-3-2003,V. Luxemburgo da Silva,J. Bertagnoli,Coritiba,Estádio Vasco da Gama,0,1,RJ,PR,0,10,3,"0,53",507,"0,87",10,2,1,1,10,3,13,4,"0,47",468,"0,88",13,2,0,0,2
7179,30,17/1/2021,15:59,Athletico-PR,Sao Paulo,4-2-3-1,4-4-2002,P. Autuori de Mello,F. Diniz Silva,-,Estádio Joaquim Américo Guimarães,1,1,PR,SP,1,8,3,"0,4",376,"0,8",10,2,0,0,1,1,9,2,"0,6",551,"0,89",14,1,0,8,3
7180,30,17/1/2021,15:59,Santos,Botafogo-RJ,4-2-3-1,4-2-3-1,A. Stival,E. de Souza Barroca,Santos,Vila Belmiro,2,1,SP,RJ,3,23,5,"0,59",410,"0,85",8,2,0,2,15,0,7,3,"0,41",285,"0,78",24,1,0,3,6
7181,30,17/1/2021,18:15,Atletico-MG,Atletico-GO,4-3-2003,4-2-3-1,J. Sampaoli Moya,M. Ribeiro Cabo,Atletico-MG,Mineirão Atlético,3,1,MG,GO,3,22,6,"0,61",547,"0,87",13,2,0,0,10,0,13,3,"0,39",356,"0,81",14,3,0,2,9
7182,30,17/1/2021,20:30,Ceara,Bragantino,4-2-3-1,4-3-2003,A. Faganello,M. Nogueira Barbieri,Bragantino,Arena Castelão Ceará,1,2,CE,SP,0,12,3,"0,36",290,"0,73",13,1,0,1,6,3,15,7,"0,64",494,"0,87",16,2,0,0,9
7183,30,17/1/2021,20:31,Internacional,Fortaleza,4-2-3-1,4-2-3-1,A. da Silva Braga,E. Alves Moreira,Internacional,Beira Rio,4,2,RS,CE,3,11,5,"0,45",352,"0,8",24,0,0,0,6,0,10,2,"0,55",443,"0,83",17,3,0,1,1
